-32559, -32559, -32559, -32559, -32559, -32559, -32559, -32559, -32559, -32559, -32559, 15670, -485, -4194, 3500, 7963, -1244, -2559, -4984, -5576, -1545, -1362, -1037, 162, 109, -293, -638, -108, -248, -1040, -1054, -167, -1680, -1664, -1648, -1664, -1680, -1616, -1664, -1648, -1696, -1680, -1648, -1664, -1680, -1696, -1648, -1648, -1664, -1648, -1632, -1664, -1648, -1664, -1648, -1648, -1664, -1648, -1664, -1664, -1648, -1632, -1648, -1680, 4401, -3538, -22846, -32598, -5164, -32599, 6250, -10787, -32598, -32598, -32598, 1916, -12144, -16451, -5794, 3289, -5673, -5641, -4010, 7630, -2463, -520, -2117, 210, 520, -1024, -284, 686, -135, -1478, -1065, 190, 19994, 18958, 15094, 25506, 23562, 20890, 17182, 17662, 16886, 31817, 30206, -7474, 8286, 982, 8154, 378, 146, 2722, 3910, 2662, 4622, 3174, 1910, 2170, 1870, 2450, 2534, 2102, 1978, 1782, 2282, 2054, 6784, 8124, 12452, 12132, 5428, 15780, 14028, 3560, -532, -5640, -9236, 3248, -2140, -4632, -4168, -3028, -1920, -436, 36, -4248, 768, 492, 1196, 860, 1624, 2824, 1072, 1456, 1680, 1268, 1224, 260, 32767, 32767, 32767, 17024, -292, -2892, -6684, -16168, -16012, -28744, -32768, -5208, -19004, -23208, -25364, -18524, -16988, -16640, -16224, -25712, -23004, -14616, -13740, -14640, -14244, -14444, -16592, -14784, -14336, -14300, -14812, -12944
-32559, -32559, 28074, 13844, 1117, -80, 6559, 4394, -230, -4460, -6501, -5650, -6628, -5398, -2903, -1550, -261, -10, -203, -712, 706, 681, -1537, -1309, -1093, -1621, -111, -1253, -828, 423, 486, -595, -3024, -3008, -3024, -3024, -3040, -3024, -3024, -3040, -3040, -3024, -2960, -3008, -3024, -3024, -3056, -3040, -3024, -3024, -3040, -2992, -3024, -3008, -3040, -3024, -3024, -3040, -2992, -2992, -3040, -3008, -2992, -3008, -18018, 5302, -15080, -6997, -16492, -20138, -13063, -3336, 2815, 2134, -5036, -6483, -3205, -1217, -3074, -1380, -3, 1964, 2052, 777, 76, 1234, 769, -1022, 187, 210, -194, -1127, -1758, -476, 1341, 34, 17746, 13770, 3758, 20126, -3710, -9306, -11526, -11466, -7750, -8122, -5962, -5882, -6334, -7074, -7154, -8486, -8342, -8526, -8366, -9134, -8270, -9374, -9454, -8250, -8774, -8474, -7958, -9206, -8130, -7934, -8366, -8878, 4384, -14144, -2664, -2364, 6340, 1124, -732, -124, 2644, 4496, 4380, 4304, 2700, 2876, 3784, 2796, 2788, 3164, 4200, 4872, 4744, 4552, 3948, 3800, 3496, 3976, 4004, 3656, 3160, 3388, 4040, 4384, -30820, -32768, -32768, -23392, -16716, -18196, -19064, -18748, -18716, -13468, -13916, -13400, -12072, -10656, -11224, -11100, -11856, -11564, -11204, -11136, -12724, -12144, -11396, -12392, -11324, -11396, -11424, -10276, -11264, -11868, -11732, -11244
2460, -3022, -3406, 3107, 1524, 528, -4758, -4503, -3706, -4073, -3741, -537, -416, -916, -529, -561, -2526, -3039, -836, -1433, -2269, -1924, -1949, -3104, -2859, -2091, -2191, -1016, -1279, -1528, -2286, -5598, -3040, -3040, -3040, -3024, -3024, -3040, -3024, -3056, -3040, -3008, -2992, -3056, -3008, -3024, -2992, -3072, -3040, -3024, -3024, -3040, -3056, -3024, -3024, -3008, -3024, -3024, -3040, -3024, -3024, -3024, -3072, -3008, -12988, -17817, -15022, -2608, 8223, 5231, -3225, -985, -1846, -1483, -840, -1499, 414, 708, -1534, -433, -1349, -2570, -1262, 1719, 2069, -1747, -2124, -954, -379, -396, -1224, -1535, 242, 2348, -1234, -6253, 5330, -1978, -4874, -5658, -5462, -5510, -3966, -3282, -4646, -4526, -5110, -6014, -5782, -5910, -6118, -5570, -7342, -6334, -5990, -6490, -6130, -5850, -6526, -7114, -6990, -7310, -6990, -6642, -6890, -6570, -6270, -7266, 2668, 4768, -2648, -2692, -320, 3424, 4996, 4812, 4540, 2408, 2444, 4016, 3984, 4488, 4872, 3796, 3800, 3652, 4612, 5020, 4708, 4344, 3808, 4120, 4480, 4304, 3968, 4016, 3876, 4496, 4740, 4152, -25064, -22708, -22884, -20728, -18052, -13432, -12832, -13696, -12052, -12528, -12568, -12380, -13252, -13052, -13256, -13624, -12164, -12292, -12916, -13036, -12808, -13260, -12760, -12772, -12416, -11916, -11808, -12148, -12236, -12748, -12684, -12760
-32559, 27416, 1274, -1116, -535, 6086, 4940, 3210, 2554, -346, -5040, -2610, -249, -76, 2362, -485, -807, 1010, -652, -871, -1266, -1243, -953, -1145, -113, 35, -80, -156, 326, 231, -820, -802, -3008, -3024, -3008, -3008, -3056, -3024, -3056, -3040, -3024, -3024, -3024, -3072, -3040, -3024, -3056, -3040, -3056, -3056, -3008, -3008, -3056, -3024, -3040, -3024, -3024, -3008, -3040, -3024, -3008, -3040, -3056, -3056, -19844, -10082, -5162, -7861, -20863, -6678, 5562, 9927, 633, 1573, -2716, -6544, 295, 3520, 1378, -3639, -2116, 182, 611, -727, -2239, -1110, 1293, -457, -584, -614, -505, -917, -153, 310, -406, -1488, 5122, 7638, 7594, 826, -8062, -11138, -13046, -10190, -6666, -4422, -5894, -5866, -7034, -8914, -6562, -8850, -7094, -7658, -8482, -7418, -8054, -6678, -7098, -7926, -7650, -7586, -7602, -7074, -6890, -7198, -7654, -7802, -6536, -16216, -244, 4616, 588, -1088, -868, 3312, 5048, 3168, 3760, 3384, 2992, 4660, 3412, 3824, 3536, 4712, 5092, 4160, 4196, 3812, 4276, 4128, 4184, 3760, 4072, 3812, 4204, 4180, 4344, 4580, -32768, -32768, -25120, -22888, -17664, -17876, -16456, -13356, -14508, -13764, -11480, -12896, -11800, -11092, -11552, -10696, -13188, -12648, -11824, -13048, -11892, -13380, -11996, -11144, -11956, -11628, -12144, -11808, -12736, -12364, -11788, -11912
-32559, -32559, -32559, -32559, -32559, -32559, -32559, -32559, 20612, 10236, 5260, 4824, 933, 3400, 4212, 1220, -1973, 208, -2499, -4020, 255, -1011, -2475, -1019, -813, -1749, -1193, -187, -20, -1073, -1366, -659, -3072, -3008, -3072, -3088, -3040, -3040, -3024, -3088, -3040, -3040, -3056, -3056, -3040, -3024, -3056, -3056, -3040, -3056, -3024, -3024, -3040, -3024, -3024, -3040, -3008, -3024, -3008, -3072, -3024, -3024, -3040, -3072, 3471, 660, 1227, -19712, -32279, -10646, 11128, 9123, 6433, -5545, -11235, -10909, 853, 5127, 2963, 5010, -1857, -5595, -1038, 4336, 1860, 1310, 1964, -82, -3005, -1940, 189, -666, -705, -913, -1602, -1763, 16230, 12802, 6430, 12494, 25206, 10482, 4982, 590, 162, 1522, -8170, -12246, -11918, -9458, -8026, -8370, -6634, -5486, -6614, -6682, -6606, -8530, -8622, -7590, -8282, -9250, -8970, -9218, -8642, -8282, -8030, -8078, 1148, 2976, 9876, 25564, 18964, 5796, 3656, -8480, -168, -2044, -2920, -4316, -7092, -1220, 852, 2340, -1144, 356, 0, -392, 1280, 1268, 2056, 1188, 1072, 1980, 2312, 1956, 840, 876, 1464, 1640, 32480, 31196, 31608, 24080, 432, -18936, -32768, -32768, -22272, -20220, -17432, -16896, -17136, -15496, -13476, -13688, -12112, -14008, -13872, -12896, -12968, -11404, -12460, -12720, -12200, -11928, -12132, -12056, -12272, -12296, -11756, -11928
-32559, -32559, -32559, 21493, -2389, 817, 7230, 3414, 5940, 6534, 2167, -66, -2288, -6038, -3376, -1915, -2245, -623, -872, -1345, -1676, -2080, -1071, 105, 539, 1609, 382, 632, 764, -184, 320, -1460, -3024, -3008, -3024, -3008, -3008, -2992, -3024, -3008, -3040, -3024, -3024, -3008, -3008, -3024, -3024, -2976, -3008, -3024, -3024, -3008, -3024, -3024, -3008, -3008, -3040, -3024, -2992, -3008, -3008, -3056, -3024, -3008, 6626, 1466, -28444, -23301, -14446, -11933, -9438, -3654, 3998, 5500, 8328, 3120, -3819, -4133, -2284, -2939, -567, -707, -657, -394, -2906, -2721, -1450, -1278, -1379, 718, 905, -2206, -2164, -927, -139, 531, 29210, 3650, 11678, 14406, 5538, -482, -14306, -13922, -10138, -6170, -4730, -4294, -4506, -6926, -6398, -7086, -7734, -5950, -6962, -6298, -6498, -7838, -7306, -7170, -7150, -6186, -7798, -6362, -6846, -6850, -5106, -7174, 4336, 5464, -7324, 1028, 808, -612, 2660, 156, 2480, 3400, 5012, 5600, 5180, 4636, 5040, 3704, 3672, 3176, 3368, 4244, 3880, 4912, 4148, 3832, 4096, 4884, 4776, 4876, 4264, 4520, 3416, 4552, -7016, -26124, -32768, -26100, -28048, -24460, -16488, -17176, -17084, -15128, -15120, -14096, -12832, -12500, -12804, -12504, -11956, -12756, -12052, -12412, -12224, -11408, -12244, -11696, -11804, -12732, -11288, -12724, -12152, -12508, -13852, -12568
-32559, -32559, -32559, 22189, 6578, -2081, 32, 9593, 7252, 104, -286, -4388, -2594, -5484, -3704, -2645, -3829, -3584, -941, 324, -231, 658, -465, -684, 246, 416, 460, 430, 632, 466, -3024, -3024, -3024, -3024, -3008, -3008, -3024, -2992, -3008, -2976, -3024, -3040, -3024, -3024, -3008, -2992, -3008, -3024, -3040, -3040, -2992, -3056, -3040, -3008, -3024, -2992, -3024, -3008, -3008, -3024, 625, 10658, -19583, -455, -9208, -23069, -11512, -8051, 2100, 4728, -2877, -4139, -1126, 1374, -2282, -5430, -1498, -1194, -3219, 44, 1391, 652, -2160, -2653, -700, 1171, -327, -1059, 652, 1330, 22630, -538, 12334, 23526, 10602, -8126, -8706, -6818, -8214, -5802, -4282, -3562, -5486, -7178, -6090, -6234, -6874, -6918, -6422, -6894, -6902, -6606, -7214, -6906, -7002, -7302, -7038, -6994, -6314, -6242, 9736, -1500, -11176, -13476, -1900, 1564, -5032, -3848, -1048, 1608, 4008, 2764, 4056, 3032, 3212, 2556, 2364, 3320, 3532, 3900, 3820, 4308, 3972, 3216, 3944, 4192, 3804, 3728, 3744, 3716, -14380, -15376, -32768, -26272, -21892, -17216, -17496, -18900, -17956, -15600, -15384, -15312, -14276, -11948, -12736, -12944, -12388, -11676, -12084, -12048, -11948, -12132, -11760, -12644, -12976, -12356, -11988, -12496, -13408, -13144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5121, 7870, 10582, 7372, 4567, 990, -3819, -6587, -2279, -1742, -3383, -482, -1913, -3485, -1944, -812, -524, -93, -864, -1872, -2399, -2833, -1930, -936, -899, -872, -491, -425, -1644, -1242, -565, -792, -2992, -2992, -3024, -3008, -2976, -3040, -3024, -3024, -3008, -3040, -3024, -2992, -3040, -2992, -3024, -3024, -3008, -3040, -2992, -2992, -3008, -3008, -3024, -3024, -2992, -3040, -3008, -3024, -3024, -3008, -3040, -2992, -7368, -5729, -1095, 12890, 6107, -8808, -2731, 44, -4406, -2961, 770, 2070, -2303, -4065, -4473, -321, 676, -737, -1601, -867, -1146, -837, -108, -661, 989, 1218, 860, -1172, -492, 1316, 1420, 2162, -13518, -12742, -8530, -6670, -2990, -3926, -4238, -6386, -6090, -7426, -6342, -3970, -6906, -6082, -5622, -6278, -6066, -6486, -6718, -7194, -7910, -8322, -8234, -8202, -8314, -7790, -7514, -7530, -7274, -7578, -8486, -7866, -3104, -4080, -1380, 1908, 5844, 6180, 4728, 4208, 5908, 4864, 5284, 4496, 5308, 4824, 5320, 5180, 5592, 5568, 4556, 5140, 4684, 4708, 5072, 4756, 4376, 4164, 3992, 4340, 4532, 5528, 5640, 4800, -16780, -16932, -20644, -16344, -13504, -14804, -16228, -13500, -13264, -12580, -13232, -13108, -11664, -11800, -12500, -12720, -12280, -12620, -12444, -12112, -11416, -10928, -11216, -11240, -11492, -11736, -11828, -11872, -12228, -12428, -11232, -11900
-32559, -32559, -32559, -32559, -32559, 10801, -2028, 2733, 6539, 10732, 9299, 13, -3763, -6229, -3583, -1310, -1315, -1146, -2214, -3800, -829, -157, -1586, -67, 578, -380, -822, -433, -574, -498, -597, -386, -3024, -3008, -3024, -3024, -3024, -3008, -3024, -3024, -3008, -3024, -2992, -3056, -3008, -3008, -3024, -2992, -3008, -2992, -3024, -3040, -3008, -3024, -3024, -3008, -3024, -3024, -3040, -3008, -2992, -3024, -3008, -3008, -20680, -26282, -7096, 13780, -15657, -3808, -172, -12714, -14413, -4514, 6092, 687, -3164, -5731, -2156, 1754, 1810, 531, -202, -2400, -2871, 279, 973, -1187, -1618, 112, 274, -1741, -1617, 287, 220, -1375, 6862, 19530, 24114, -794, 2354, 11626, 2598, -4378, -9562, -7350, -8142, -7266, -6734, -6918, -5942, -6782, -8186, -7762, -8078, -7826, -6450, -7254, -7994, -7730, -8354, -8658, -8366, -8134, -7406, -7866, -8278, -8278, 13392, 12792, 5080, -3004, -928, -2812, 7100, 2028, -144, -1924, -4540, -412, 3320, 3208, 1740, 1508, 1276, 2536, 1672, 1392, 1744, 1420, 1868, 1836, 1752, 2128, 2280, 2176, 2156, 2828, 2912, 2260, 28700, 13816, -13932, -21436, -32768, -26968, -22396, -15952, -16700, -20064, -18376, -16228, -14712, -12604, -13204, -13092, -11432, -11936, -12108, -11020, -12628, -12600, -11668, -12244, -12416, -12336, -11764, -12096, -13000, -12692, -12072, -12016
-32559, -32559, -32559, -32559, 24757, 5229, 685, -2220, 3114, 7339, 2952, -465, -1849, -2569, -1605, -772, -853, -2029, -1530, -1221, -533, -658, -272, -867, -18, -53, -953, -869, -290, 316, -3024, -3008, -3056, -3024, -3040, -3040, -3024, -3056, -3008, -3024, -3024, -3072, -3008, -3024, -3024, -3008, -2992, -3024, -3008, -3024, -3040, -3024, -3040, -3040, -3024, -3024, -3008, -3008, -3024, -3024, 3691, -28775, -32598, 3071, -4421, -426, -19527, -20650, -8973, 854, 4759, 2787, -4443, -2211, 1311, 1565, 1918, 745, 615, -106, -1338, -45, 906, -238, -1370, 30, 217, -1196, -1277, -68, 10702, 22146, 18726, 8914, 10770, 17374, -3698, -12734, -8114, -6822, -7522, -5546, -6182, -5470, -6206, -6918, -7102, -7670, -6710, -6954, -6758, -7298, -7578, -8114, -7566, -7834, -7986, -7894, -7926, -7498, 23632, 24500, 3544, -14008, -656, -1252, 3624, 672, -5668, -5292, 2328, 2636, 3284, 3812, 2020, 1504, 1560, 2560, 2116, 2324, 1384, 2188, 3016, 2608, 2528, 2588, 2864, 3120, 2740, 2808, 26140, 8712, -22152, -32612, -32768, -28688, -17012, -17752, -18804, -18536, -16016, -13608, -12004, -14584, -13696, -12360, -12296, -12416, -12632, -11832, -12576, -12384, -12340, -12480, -13024, -12804, -11996, -12148, -12544, -12952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-32559, -32559, -32559, -32559, -1518, -9213, 4592, 12533, 16851, 9785, -4180, -4653, -5669, -3036, -1530, -3220, -5854, -4882, -4562, -5165, -3320, -2179, -851, -231, -687, -739, -508, -170, -179, -457, -3008, -3024, -3008, -3056, -3024, -3024, -3072, -3040, -3024, -3008, -3040, -3024, -3056, -3040, -3008, -3024, -3056, -3040, -3040, -3024, -3008, -3040, -3024, -3024, -3008, -3024, -3024, -3040, -3008, -3040, -17113, -9900, 1518, -18363, -11182, -7833, -10448, -3682, 5211, 6882, 1849, -2994, -3831, -1209, -2712, -427, 494, -1009, -669, -414, -1442, -1915, 574, 829, -74, -1226, -879, -195, -1, -1685, 23294, 31817, 13290, 10054, 15642, 7802, -7890, -9702, -7674, -6310, -5866, -5986, -7294, -5962, -6014, -5850, -6534, -6346, -7314, -7466, -7558, -8426, -8166, -8378, -8830, -8802, -8294, -8118, -8442, -8722, 32467, 13116, -7780, -9240, -7112, 1264, 4124, -3140, -5520, -6632, -3152, 3584, 2384, 748, 368, -416, -172, 512, 736, 744, 484, 608, 608, 1380, 1172, 1052, 1064, 1028, 1164, 1492, 16820, -18596, -28436, -32768, -27984, -19440, -13736, -16468, -18880, -20356, -15788, -14308, -13676, -14252, -15240, -14816, -13320, -12732, -11908, -11888, -11736, -11380, -12172, -11824, -11300, -11764, -12384, -12264, -12012, -11684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-8792, -3352, 7257, 5290, -5938, -3130, -1373, -1999, 1728, 2191, -3682, -3290, 349, 760, 1407, 835, -3549, -3861, -143, 1043, -123, 333, -570, -1734, -1185, -77, 348, -326, -241, -353, -2254, -1154, -3056, -3072, -3056, -3056, -3040, -2992, -3056, -3040, -3008, -3056, -3056, -3072, -3056, -3024, -3040, -3040, -3024, -3056, -3040, -3056, -3056, -3040, -3040, -3024, -3040, -3008, -3056, -3024, -3104, -3040, -3056, -3056, -20153, -20947, -15890, -2804, 4340, 305, -5659, -1506, -593, 992, 948, 728, -1864, 857, 1977, -15, -2677, -3010, -437, 2196, 2004, 715, 217, -233, -714, -330, 91, 250, -421, 510, 248, -1648, -7842, -6614, -3846, -5490, -7402, -4966, -6590, -5918, -3966, -5902, -6670, -6634, -6078, -6830, -5850, -7090, -7990, -7878, -6974, -7882, -7342, -6394, -6822, -7110, -7078, -7230, -7902, -7850, -6586, -7002, -7686, -7266, 3216, -416, -5052, -8844, -5776, 576, 2172, 1704, 100, -928, 612, 724, 452, 456, 692, 928, 1008, 812, 1516, 1072, 1420, 952, 768, 1580, 1788, 1820, 1140, 952, 1212, 1300, 1336, 1468, -15104, -16132, -20964, -19932, -15516, -13736, -12488, -12532, -14396, -13760, -13740, -13608, -12708, -13620, -14220, -13448, -11932, -12584, -13508, -12684, -12396, -13188, -13104, -12720, -12484, -12604, -12808, -12684, -12936, -13108, -11592, -12432
-32559, -32559, -32559, -32559, 28358, 308, 4011, 8994, 8597, 16710, 5169, 4004, -669, -7729, -7275, -3650, -6366, -5448, -1816, -2859, -5052, -3141, -1459, -1785, -252, 1864, -675, -911, 399, 294, -110, -936, -3072, -3024, -3040, -3040, -3056, -3072, -3024, -3056, -3056, -3104, -3040, -3056, -3056, -3072, -3072, -3056, -3040, -3040, -3056, -3024, -3056, -3072, -3056, -3088, -3040, -3072, -3088, -3056, -3072, -3056, -3024, -3024, -14929, -10513, -8542, -17199, -5032, -2992, -12975, -11463, -8162, 3926, 10523, 8918, -4319, -6985, -4883, -3875, -1902, -977, -2771, -1862, -3118, -5596, -2648, 161, -322, -1398, -1815, -1615, -362, 1755, 642, -2531, 23758, 31817, 14342, 12474, 17378, 11110, 2610, -3770, -6862, -6182, -10274, -4050, -2962, -4270, -2430, -4834, -6310, -5406, -4702, -7178, -6726, -6210, -7110, -7802, -6846, -7034, -8098, -6630, -6274, -6998, -7170, -8058, 28996, 18160, 6764, -6220, -4360, -108, -1488, -10700, -12844, -8892, 644, 2624, 2804, 548, 44, 496, 932, 744, 940, 1152, 1116, 1092, 896, 1484, 2232, 1956, 1400, 548, 1628, 1880, 2060, 2432, 30272, 368, -24036, -32768, -32768, -22352, -20544, -17524, -20268, -22256, -17452, -15540, -17364, -15704, -15644, -13380, -11748, -12692, -13332, -12544, -12124, -12656, -12820, -11616, -13008, -12596, -11772, -12864, -13672, -13072, -12612, -12480
-32559, -32559, 18415, -3989, 5703, 10783, -415, -6737, -3025, 195, -2274, -592, -872, -2271, -2772, -2529, -2560, -1347, -256, -1727, -1708, -420, 796, 787, 601, 469, 789, 1438, 695, 138, -3072, -3088, -3072, -3072, -3056, -3056, -3056, -3056, -3072, -3072, -3056, -3056, -3040, -3088, -3088, -3072, -3072, -3056, -3104, -3072, -3056, -3072, -3072, -3056, -3056, -3072, -3056, -3088, -3072, -3088, -23588, -1417, 5240, -8857, -24101, -9293, 195, -2240, -5633, 351, 4949, 4746, 751, -1614, -1497, -790, -902, -72, -1074, -977, -977, -1400, 337, 1809, -137, -1980, 541, 1598, -697, -2347, 7778, 12134, 3534, 6, -4562, -11810, -7562, -6994, -6230, -7006, -7042, -6778, -7486, -7790, -7850, -8410, -8638, -8074, -8258, -8558, -8614, -8626, -8806, -8894, -8530, -8674, -8154, -8098, -8042, -7114, -10684, -12000, 2468, 2592, 2572, -1544, 4140, 3204, 3236, 32, 784, 1980, 1592, 1948, 1848, 1444, 1092, 1236, 2320, 1740, 1080, 1128, 1532, 2080, 2384, 2548, 2156, 2088, 1652, 1252, -32768, -32768, -23752, -18864, -16480, -21988, -16496, -12276, -13528, -13484, -13128, -12888, -11692, -12340, -12528, -12172, -11512, -12076, -11612, -11184, -11696, -11848, -12100, -11340, -11676, -11812, -12516, -11932, -11596, -12248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
14579, 14533, 4681, 2354, -1850, -863, -465, 347, -921, -2684, 35, 34, -1296, -1235, -801, -2589, -3055, -1774, -938, -2062, -1778, 24, 664, -172, -960, -1239, -895, -1219, -1568, -1466, -3088, -3088, -3088, -3072, -3120, -3072, -3088, -3088, -3104, -3072, -3088, -3088, -3072, -3088, -3120, -3072, -3104, -3088, -3088, -3040, -3088, -3056, -3072, -3104, -3088, -3056, -3072, -3056, -3088, -3104, 9644, 8112, -19326, -19830, 3627, 3014, -216, 1685, 2607, 3615, -1175, -2349, -674, -1354, -340, -1784, -2451, -2786, -1467, 556, 81, -1230, -614, 612, -396, -669, -734, -1662, -874, 569, 2098, 7146, -4510, -5522, -7782, -7210, -5238, -3874, -4666, -6998, -7386, -7542, -6738, -6454, -7210, -7374, -7798, -7270, -7674, -8238, -7534, -7130, -7570, -7758, -7974, -7654, -7294, -8206, -7618, -7658, -152, 4672, -692, -5520, -308, 2364, 1828, 620, 1080, 208, 2788, 2676, 1568, 1120, 2520, 2468, 1476, 1524, 1788, 2280, 1948, 2480, 2132, 1872, 2204, 2064, 1984, 2236, 2224, 2156, -30488, -24744, -16136, -22336, -15800, -11936, -12028, -13748, -13352, -12728, -12360, -12524, -13416, -13508, -13296, -12524, -12776, -13436, -12400, -11668, -11952, -12756, -13060, -12500, -12268, -12268, -12792, -11620, -11848, -12172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
962, -23342, -12330, 790, 11344, 16913, 13864, 5117, 1445, -1033, -2941, -4573, -2091, -2932, -1240, 190, -978, -667, -514, -294, 800, 780, 1037, 563, 339, 552, 332, -60, 111, 892, 406, 447, -3088, -3104, -3120, -3120, -3104, -3088, -3056, -3088, -3104, -3088, -3088, -3104, -3120, -3120, -3136, -3072, -3088, -3104, -3072, -3088, -3088, -3072, -3104, -3088, -3104, -3072, -3088, -3120, -3072, -3088, -3120, -3136, -12152, -13151, -12311, -29996, -8223, 8034, 14502, 13680, 6500, -4340, -1381, 2320, -181, -349, 1371, 2071, -176, -2306, -635, 2270, 1217, 928, 1726, 565, -2133, -1816, 884, 1946, 1183, 246, -28, -14, -6614, -3038, -950, -18466, -15358, -14018, -13266, -8182, -6610, -9202, -9914, -10394, -10306, -10574, -9350, -9742, -9906, -9866, -10042, -9566, -10058, -10062, -10158, -10162, -9882, -10114, -9634, -9570, -9554, -9734, -9818, -9766, 1652, 2156, 3600, 1896, -5596, -3108, 2496, 2452, 3624, 3016, 1916, 684, 1660, 824, 1244, 1148, 816, 588, 264, 468, 1724, 1568, 1160, 792, 776, 1292, 1588, 1768, 2192, 2708, 2256, 2500, -23556, -20432, -17948, -6964, -11980, -15652, -13648, -16872, -13684, -13336, -13404, -11692, -9836, -9888, -11580, -10976, -10284, -10940, -11336, -11020, -10356, -11044, -11396, -11032, -11040, -11548, -11752, -11340, -11264, -11076, -11284, -11460
-1981, -2358, 2374, 6090, 9730, 5427, 2023, 1126, -397, -3220, -2990, -2533, -3027, -3376, -1882, -694, -1418, -645, -86, -604, -611, 381, 73, -834, -1354, -1247, -1861, -961, -453, 222, 1882, 519, -3088, -3104, -3120, -3120, -3104, -3088, -3104, -3136, -3088, -3136, -3120, -3120, -3104, -3136, -3120, -3120, -3136, -3120, -3120, -3136, -3104, -3088, -3104, -3136, -3120, -3136, -3136, -3120, -3104, -3120, -3120, -3104, -4758, -15818, -14230, 2528, 2139, 2252, 4572, 721, 127, 728, 2416, -2388, -2503, -1260, -713, -308, -1451, -1389, -316, 1454, 980, -41, -3, -289, -809, -377, 88, -1133, -1977, 792, 2095, 125, 4126, 22, -7366, -12042, -9698, -9142, -8170, -6410, -8038, -7674, -7178, -8310, -8578, -8194, -7702, -8378, -8822, -8250, -8754, -8854, -8478, -8450, -8878, -8466, -8038, -7946, -8506, -8434, -9042, -8802, -8702, -8962, -5548, 2040, 1688, -1744, -2312, 712, 2536, 3556, 4532, 3380, 1500, 2044, 2132, 2604, 1472, 1600, 1896, 1852, 1456, 1360, 2284, 2312, 2660, 2368, 2040, 1448, 1200, 1240, 1668, 2396, 3372, 3048, -23904, -18396, -16416, -15212, -14848, -14924, -13652, -13568, -12888, -13456, -13080, -12632, -11948, -12000, -12184, -12140, -11456, -12512, -12140, -11976, -12248, -12296, -12196, -11932, -12244, -12324, -11932, -11404, -11548, -12212, -12032, -11132
-32559, -32559, -32559, 25349, 18120, 12063, 7942, 266, -3646, -2873, -2993, -4331, -3507, -1698, -2330, -749, 845, -396, -888, -235, -1540, -1339, -763, -436, 294, 1125, 1279, 795, -1035, -1061, -846, 734, -3136, -3104, -3136, -3088, -3104, -3104, -3152, -3136, -3120, -3120, -3136, -3120, -3120, -3136, -3120, -3152, -3136, -3120, -3136, -3136, -3088, -3104, -3120, -3136, -3136, -3152, -3152, -3136, -3120, -3104, -3120, -3152, -23168, -32598, 13499, 19329, 2448, -14683, -22336, -10363, 2800, -4359, -5146, 1960, 2540, 9, 1811, -160, -1056, 3254, 477, -1618, -1086, -3049, -5133, -1400, 3460, 2602, -532, 643, -785, -1487, -656, 1324, 11490, 5818, 6994, 2038, 1990, -9314, -11582, -11486, -9926, -7326, -6318, -8046, -7398, -9094, -8886, -8382, -8386, -9002, -8614, -9146, -9594, -8726, -9490, -9350, -9114, -9810, -9382, -8818, -9222, -8730, -8822, -9002, 7072, -4728, -14484, 696, 580, 3068, 1372, -2708, -3120, 728, 124, 624, 1484, 1900, 716, 1560, 1048, 540, 1676, 1208, 752, 652, 716, 428, 1260, 1276, 1300, 1100, 1028, 964, 512, 1120, -3556, -26136, -31512, -19892, -20076, -16460, -20976, -20140, -17400, -15540, -14244, -13316, -12104, -11736, -11204, -10616, -11464, -11672, -11588, -12316, -11164, -11024, -10948, -11260, -12480, -11388, -12220, -12668, -11684, -11952, -11396, -12348
